merchant,time,amount_usd_in_cents
4647d230cc,2034-05-26 05:49:24,5879
6ac49784a8,2034-01-24 16:58:14,10893
9c7bfa8daa,2034-08-29 00:43:49,6884
b2efd881c3,2034-03-17 19:46:37,6472
678980bfd6,2033-05-29 20:49:47,8074
9219e96ad4,2033-12-13 18:12:27,8639
51de14940a,2034-02-20 20:17:03,5429
133251a9f0,2034-01-27 14:42:59,1510
f1e3d2be45,2034-07-05 16:13:46,2392
aba48c0bce,2034-02-24 02:26:05,13433
7dc2f76f3c,2033-10-13 17:55:39,2336
4bcbeb90c8,2033-12-26 00:57:13,3425
a9060c604b,2034-03-31 23:43:01,24630
93711f0256,2034-12-21 18:41:06,5024
1c9cb0ecc0,2034-07-13 16:41:03,1934
28b27e3d7d,2034-11-13 21:59:29,2118
e46c51f94e,2034-09-09 17:51:52,9710
4142e5b404,2034-11-13 19:19:19,4777
b8a9e64299,2034-07-27 12:31:00,983
70527f1994,2033-06-09 22:59:55,11953
e55137a731,2034-12-15 00:22:05,5143
72bb47baa2,2034-08-28 05:03:10,14315
0b0ea71d37,2034-08-07 00:25:03,7066
fa634928a7,2033-12-21 01:16:30,8137
7316d7ba08,2034-03-30 15:33:39,10913
db52f6cab3,2033-05-25 23:37:30,78996
8d20721d59,2034-02-06 03:54:50,1897
163304a399,2033-03-28 20:30:45,1944
7ebe98c24a,2034-04-17 21:52:51,8699
681836a496,2034-06-28 21:55:08,3957
b8a9e64299,2034-08-14 14:37:40,987
8a4731cde7,2034-12-09 20:09:43,9977
b8e83f2938,2033-08-14 04:58:50,9505
dc14b7de2f,2034-11-24 13:25:34,4308
44ee3ec72c,2034-10-21 05:30:27,46581
0b229d996f,2034-07-01 14:34:50,4297
89e2d29885,2034-05-05 00:08:21,273
76bc1253f5,2034-05-30 07:41:53,7822
bececa31dd,2034-12-07 20:25:54,34057
9b60e47c49,2034-12-24 15:46:43,5718
bdf1d16247,2034-10-01 15:07:10,5596
53cbaaddf1,2034-08-18 06:58:39,12265
61ca974019,2034-12-13 01:11:29,2474
aa4d0eb6ac,2034-08-23 21:09:06,3634
207cc1c4a7,2034-09-01 18:00:51,4288
4b7856f7dd,2034-01-16 07:35:09,6211
07cabcb557,2034-07-07 15:35:45,4225
02c9bf7fcd,2034-01-09 21:11:50,6677
6780e36062,2034-05-01 05:21:18,37301
c3533deb00,2034-03-04 22:03:23,1010
3cc77ac046,2034-04-02 19:06:54,4298
3008a4de59,2034-12-13 20:00:01,16397
edd389f705,2034-02-26 19:01:36,2596
71ede2f67b,2034-01-28 19:28:04,7613
eccab16a36,2034-02-24 18:19:04,34003
48e03d323a,2034-09-19 21:16:00,15274
d7103eb93e,2034-08-03 01:03:26,43647
da95397f18,2034-11-15 01:28:47,8669
89e2d29885,2033-10-04 00:03:27,566
a7e3fd2094,2034-05-04 05:38:25,6680
9b60e47c49,2034-12-18 22:17:31,6017
63b751de1e,2033-05-18 14:37:22,4353
681836a496,2034-07-19 16:46:33,2654
1fe344adcb,2034-01-09 02:50:25,5202
89e2d29885,2033-04-28 16:17:37,899
ebcb89957d,2033-09-08 21:00:59,31915
8def055c22,2034-10-16 00:58:10,3026
5608f200cf,2034-04-26 03:25:39,820
9792d97add,2034-07-19 00:47:34,3909
04523ba98a,2033-05-23 14:58:54,1531
36745cc693,2033-06-16 19:55:34,3594
4ec0b84264,2033-12-10 12:44:39,17404
e24f3f86d4,2034-09-01 17:04:11,969
7ebe98c24a,2034-06-01 18:18:49,2749
005e8bb6fb,2034-05-31 23:20:43,12013
24b0f775f4,2034-05-12 19:51:47,2345
efb194fb2a,2034-02-20 17:09:58,20292
a4ae5bbbca,2034-08-20 01:30:06,1619
4e08686157,2034-07-03 01:57:27,6596
2c328165ea,2034-03-09 21:50:11,1014
008c7ea5b2,2034-11-08 19:53:07,23404
b8a9e64299,2034-06-19 14:58:42,1070
94c1af5d0f,2033-09-04 17:11:20,10293
f0fba085c3,2033-11-16 21:27:33,13405
8d20721d59,2033-06-02 20:03:10,6073
654930c922,2033-01-12 15:59:58,12312
8c221020fe,2034-11-05 04:10:40,7411
1ddaea9838,2033-12-28 19:13:11,2892
7ebe98c24a,2034-04-13 06:10:23,3902
c7f293055c,2034-05-07 10:36:03,6713
0a752679ec,2034-08-20 02:22:10,718
f659784fe2,2034-10-01 17:30:53,4121
6f673c20ec,2033-07-12 20:35:35,18872
a183094dc6,2034-08-25 21:33:52,2179
366ba8e0da,2034-06-07 17:58:49,81987
654930c922,2033-01-12 14:18:54,18800
9341f7eea7,2034-04-19 12:44:05,9749
61ca974019,2034-12-30 22:22:46,16259
32acddd6cc,2034-06-13 08:31:16,3862
06fe79e266,2034-08-02 17:06:12,1973
f8a3a57bf2,2034-08-29 15:46:25,13673
56b2506169,2033-10-28 13:45:23,55767
7cc864c4a4,2034-01-14 23:16:04,2186
a6f9fa213a,2033-08-04 16:58:39,15480
81512d8413,2033-02-20 01:10:54,6275
89137fd7a5,2034-05-10 00:13:55,11317
f9109ea8a7,2034-08-27 23:36:26,54958
67465eeda0,2034-06-24 00:16:34,916
f11b4c8100,2034-11-06 01:29:28,5533
9341f7eea7,2034-07-24 15:07:47,10136
bc66ddca2c,2033-08-08 03:01:36,1989
1415d6d567,2033-10-06 17:06:29,4676
dbd615f993,2034-10-27 16:15:37,2359
e9d9eacb17,2033-07-02 16:57:57,31065
e1b986a6ee,2034-08-13 14:57:46,401
6da8d943a5,2034-11-09 00:34:14,14241
6e6f05fdc8,2034-10-01 01:42:25,4689
16445475fa,2034-10-23 22:29:04,9072
78639fbae7,2033-05-31 15:50:27,6514
55244515a3,2034-02-19 18:44:41,1945
eff0a1ef00,2034-12-18 23:22:18,4310
654930c922,2033-01-12 01:12:53,10071
5608f200cf,2034-08-04 14:53:40,820
207cc1c4a7,2034-11-21 18:00:34,13770
e1b986a6ee,2033-09-16 21:56:10,7030
47b468a8c4,2034-12-22 21:35:35,7794
9224dda31d,2034-04-16 19:06:44,8722
6032e301e1,2033-12-09 23:07:25,2327
12e5f58798,2034-08-10 21:08:44,11279
d7103eb93e,2034-06-09 01:22:28,6363
6da8d943a5,2034-03-19 23:43:48,10305
dfa0503948,2034-09-06 14:31:55,1531
5608f200cf,2034-05-17 03:27:33,820
d087d4c321,2034-11-25 17:41:58,11675
eff0a1ef00,2034-11-23 00:00:29,9833
cd72a6d79d,2033-07-23 05:54:40,3356
bdebc6831e,2034-07-04 01:51:31,36685
cb7ad9b1a7,2034-01-06 13:34:32,42360
0b0ea71d37,2034-08-07 06:35:18,8486
8ddaf82b3d,2034-05-01 17:39:30,2623
bf82bfb0f4,2034-07-01 01:26:08,42756
554a9ad55b,2034-11-10 02:53:21,6233
6032e301e1,2033-12-18 15:07:25,5388
ac093b52d3,2034-06-22 17:13:25,7579
9d1b72571f,2034-03-07 22:47:34,6032
71a3c03fc8,2034-12-02 17:58:17,4938
2d4c00a4cd,2033-12-08 01:29:11,19188
5b2135a02b,2034-05-06 20:19:51,32252
53b3fbeae2,2034-11-25 23:20:07,3168
bdebc6831e,2034-08-20 18:33:14,23939
3008a4de59,2034-11-20 17:59:30,9995
f7ab93451f,2034-02-07 09:16:24,2423
9eab8cb3be,2034-06-13 14:21:30,9477
0b0ea71d37,2034-08-06 23:16:35,13261
be88356736,2034-03-19 15:26:37,19439
5465274e23,2033-10-10 08:50:04,3591
fc7ec545e4,2034-11-17 18:28:27,1106
4f65280858,2033-11-03 00:22:56,10049
7b2d0fddcb,2034-10-06 04:09:06,2878
4050344b5b,2034-09-14 23:19:07,15826
36745cc693,2033-07-09 08:23:29,1323
7d2ed8b226,2034-04-06 23:59:08,4208
bb808ca15e,2034-09-24 19:18:42,6810
63021ec1a9,2034-04-23 23:44:23,3960
3dcf438e54,2034-11-12 23:30:53,1352
ee0e287095,2033-11-27 03:42:17,2985
e9c750b4b0,2034-06-14 23:42:23,7226
b8ed17045f,2034-04-19 22:10:10,2550
008d1671e6,2034-04-10 22:37:47,13246
d26e4cd2d1,2034-06-15 12:18:17,4794
8d5e20de34,2034-12-17 04:43:08,1555
ee0e287095,2034-11-17 09:54:29,3629
6352229f2b,2034-12-24 17:28:25,8855
f11b4c8100,2034-08-14 00:30:11,9168
81eb00df3f,2033-05-13 05:52:16,7841
3d0d519cab,2034-01-10 23:44:10,6856
3cc77ac046,2034-03-25 01:39:48,2481
695de2b108,2034-01-22 19:08:03,16375
4c3cd285c5,2034-08-16 18:31:56,47618
32cd721943,2033-01-15 19:43:53,5604
a9f00c4b46,2034-04-24 15:45:18,2204
490c15c4ce,2034-08-31 15:09:04,244
ee0e287095,2033-11-30 23:37:15,6026
6ea8e78289,2034-04-08 19:51:18,7222
685f1a9963,2034-11-30 03:17:15,10977
ee0e287095,2034-12-17 22:33:20,6064
56e06138e7,2034-05-12 00:55:57,3335
005e8bb6fb,2033-08-01 16:53:15,359
5608f200cf,2033-10-31 18:44:35,820
554a9ad55b,2034-09-06 21:32:07,9413
a5e6b8e87e,2034-02-04 19:41:54,4119
722b6cfb26,2034-08-11 19:16:05,4029
37fe8cf4c4,2034-07-14 22:59:01,5881
3c4ac570a3,2034-09-24 16:45:06,3054
4d6a8386fc,2033-03-03 15:33:43,12885
67c22e0f8f,2034-07-24 22:41:26,59309
d043541229,2033-09-03 19:39:22,8872
dd7b4b98e3,2034-11-30 13:04:21,527
63021ec1a9,2034-03-21 01:38:44,5799
2a6f295cc2,2033-09-17 21:26:06,15828
6aca09947a,2034-01-09 23:52:04,2099
654930c922,2033-01-12 17:42:13,4362
64a4b88755,2033-07-21 06:02:34,9719
80649e9ceb,2034-11-28 01:02:47,26310
ac0bc475bb,2033-10-12 16:40:22,14470
db9d91a89d,2033-11-25 19:07:33,36918
cc47b012a7,2033-04-20 21:33:14,677
4647d230cc,2034-04-18 02:50:31,11399
8316d97627,2033-12-22 19:18:36,42672
f591f18a05,2034-10-16 20:16:31,2072
99cd7cf61e,2034-09-02 23:46:22,32481
4580767208,2034-11-27 18:20:35,1905
bc66ddca2c,2034-10-07 15:24:07,7072
5b2135a02b,2034-05-06 15:12:36,25400
2d5c822138,2034-06-24 13:00:40,2363
4abd175ff5,2034-11-26 21:58:16,6343
7adfb52eb6,2034-07-12 00:09:26,3474
ce61387781,2033-07-20 05:04:28,36235
6032e301e1,2034-11-22 06:54:30,17652
23153fec4a,2033-12-30 10:28:37,715992
333e7979dd,2033-10-22 16:09:15,1925
efea3a007d,2034-09-19 21:21:19,1005287
35c7ade709,2033-11-15 13:19:20,27655
a036580e79,2033-12-01 06:46:13,13068
bdebc6831e,2033-05-11 23:34:34,23939
39748f9678,2034-05-15 16:57:16,5414
4647d230cc,2034-03-15 01:28:08,23051
1910d748f5,2033-11-18 11:42:33,4459
5608f200cf,2034-03-20 18:28:26,820
2069079503,2034-08-14 19:39:57,41950
20dc84f01f,2034-01-04 21:38:02,4996
aad6f5c123,2034-11-14 15:16:31,21204
bc66ddca2c,2034-03-22 22:57:49,4623
82897075ed,2033-11-19 16:44:53,20724
e92cdbdb4f,2033-10-13 22:47:05,39330
15b1a0d61e,2034-12-23 20:24:50,2841
c632bd590c,2034-09-26 02:15:57,9212
f717817f0e,2034-10-30 12:54:28,19081
e0ec2ac1ab,2034-09-15 05:40:50,8264
5d38b46725,2034-08-09 20:32:01,53208
4744ddb96b,2034-03-22 01:01:25,9612
fa634928a7,2034-05-25 21:13:44,5107
3c4ac570a3,2034-07-16 15:09:49,3934
cb096010dd,2034-03-15 18:41:07,4690
fb167bb30f,2034-08-14 09:57:08,4114
f68fd84d12,2034-05-13 19:14:15,7231
cdde3aa781,2034-12-28 22:37:27,10796
57782205ac,2034-11-24 00:26:25,14530
09f82bb296,2034-06-26 15:20:17,55840
d474d420b3,2034-07-06 00:55:14,24848
a15e17b87d,2034-08-28 21:08:18,133351
b93a908974,2034-11-24 17:34:46,8528
45fea634f1,2034-11-30 14:55:57,50695
7ebe98c24a,2034-03-31 10:30:40,9816
4c88e761da,2034-05-28 21:34:30,6432
bdf1d16247,2034-06-01 14:49:11,4897
4a3ef02b07,2034-06-02 06:22:56,21127
42d334dff4,2034-03-03 22:59:03,3060
17a45e9e4d,2034-08-03 21:18:22,4869
2129063584,2034-08-19 23:40:45,4492
4bc392de9e,2034-05-05 19:04:32,1645
53b3fbeae2,2034-05-03 22:47:03,10379
6dbf31a1f1,2034-11-01 00:54:52,11257
c5b09bf41e,2034-10-27 12:31:38,42717
6044a863a1,2034-11-14 23:52:26,8123
5608f200cf,2034-08-07 03:20:58,820
7e8777ec6e,2033-12-21 23:16:30,12717
e24f3f86d4,2034-11-01 13:16:41,925
84ce962dca,2034-09-04 17:31:50,2170
2e363fb57b,2034-09-28 04:02:26,964
e46c51f94e,2034-10-01 20:34:02,27062
24b9c953e1,2034-09-18 18:05:33,4865
6ec7b50636,2033-02-19 10:11:46,4202
191ec6544b,2034-06-16 23:58:33,5777
47b468a8c4,2034-12-16 23:02:18,6658
3008a4de59,2034-10-23 16:27:04,3488
678980bfd6,2034-07-19 16:23:08,5669
b76e8d26a4,2034-11-14 17:11:24,19554
9ccd3a76d8,2034-09-12 22:01:15,18442
dc5ec77530,2034-10-17 03:47:07,11511
f942757c6d,2034-10-04 20:53:00,2598
3f451a3b04,2034-08-31 21:36:50,17547
cbdd689e0c,2034-01-14 23:30:34,4031
3d6f603fd5,2034-02-10 22:12:27,31824
7ebe98c24a,2034-04-16 15:20:03,16913
a11809a647,2034-07-21 16:04:14,20578
78639fbae7,2034-10-24 17:55:58,16101
e46c51f94e,2034-12-23 19:16:48,10190
1c4b0ca466,2034-11-04 22:37:58,19517
915cc3e5c5,2033-11-20 00:40:36,4573
e8b4d1e5a8,2034-07-02 22:17:41,2218
01f6668962,2033-11-09 20:33:01,3978
0f4b6f1ee1,2034-09-24 01:07:18,2869
7ebe98c24a,2034-02-24 18:00:39,2501
d2a4b8a797,2034-12-14 14:15:00,25974
44ee3ec72c,2034-10-21 06:54:23,47841
695de2b108,2033-12-13 15:06:08,5981
41756813cf,2034-09-24 01:29:17,2806
64a4b88755,2034-02-22 23:16:51,3232
2b8b7d83e0,2034-11-10 18:45:55,10327
a1cc24024b,2034-04-20 08:51:05,4029
76c2ed90e1,2033-10-25 01:38:28,40943
3dc1143452,2034-04-07 07:33:33,967
b8ed17045f,2034-12-19 23:57:14,3604
1ceb155700,2033-12-08 22:24:33,4045
f774177ab2,2034-12-18 23:00:01,36183
4b683b2bc5,2034-11-28 01:21:41,5651
e445565755,2033-07-21 17:57:13,20408
bdebc6831e,2034-05-20 22:57:27,37287
53b3fbeae2,2034-03-04 02:54:36,4021
8ddaf82b3d,2033-11-20 19:23:03,6237
5cbab552d0,2033-11-08 16:05:06,1429
6fb115c88f,2034-01-19 22:34:06,13462
55244515a3,2034-09-19 18:07:18,3964
3008a4de59,2034-11-15 23:46:47,18521
0c9a5a4a5f,2034-07-10 04:19:37,3738
43d16a67bf,2033-02-23 22:58:01,5534
9843e52410,2033-12-22 00:49:45,10844
5608f200cf,2034-11-23 03:45:32,761
b919ddecd3,2034-05-02 15:33:07,2411
53b3fbeae2,2033-12-30 03:07:20,6725
bf82bfb0f4,2034-01-11 18:41:02,3969
9843e52410,2033-05-18 19:24:35,4092
a59b39ae67,2034-11-09 04:17:26,5134
ce61387781,2033-07-20 03:20:59,39241
0294660a13,2034-05-11 17:31:13,15375
3cc77ac046,2034-08-12 01:35:35,3613
9463632b27,2034-08-23 16:28:07,5051
8076e9094d,2034-03-25 21:32:06,20520
eed7256486,2033-09-18 17:04:48,8621
771205712b,2033-12-21 14:14:09,46415
dfabb4eb2d,2034-10-29 13:53:46,2236
701c696579,2034-11-24 12:19:54,7765
2d6c309c6e,2034-04-04 01:35:11,6035
78639fbae7,2033-12-10 14:07:20,10748
4647d230cc,2034-06-18 05:59:44,14780
e525fe06cc,2034-09-20 17:53:14,65140
592f83609e,2034-08-12 21:05:29,5658
91b792ef2d,2034-01-23 01:09:23,10215
3c1e9fb123,2034-03-23 22:06:52,18629
a9f00c4b46,2034-12-18 15:37:36,4512
36745cc693,2034-09-01 05:08:44,4269
e63648b238,2034-06-11 01:05:13,863
32af7d4091,2034-04-27 11:18:29,6786
782c11bcbe,2033-03-07 01:01:21,7472
951cb083ab,2034-07-17 19:34:29,8188
6c013bb935,2033-11-18 19:32:39,11682
b583972b34,2033-12-21 02:48:44,5568
6044a863a1,2034-11-14 20:39:37,8392
53ae4e8756,2034-03-27 01:27:58,20173
a3aec6c9f9,2033-12-07 00:40:06,1632
d67e55c1cc,2033-09-24 00:40:00,1213
3c4ac570a3,2034-06-12 01:51:45,3081
771205712b,2034-10-06 20:20:17,13251
734d83bb25,2033-02-22 03:32:19,8056
3008a4de59,2034-12-04 23:59:06,17531
c7ba9d4168,2033-11-26 00:56:09,9092
a0c43184a0,2034-05-02 22:46:56,10695
aa00c22d8c,2033-11-10 20:17:40,2525
6826692227,2033-11-19 00:32:08,3115
63b751de1e,2034-07-06 14:22:53,4486
00575c7901,2034-08-22 11:39:19,5635
c4eb3c5579,2033-12-05 18:54:58,3061
de9e4801de,2034-02-09 00:03:43,2551
4ccbe1a1ec,2033-12-16 19:47:08,10437
36745cc693,2033-06-24 19:59:24,1059
f591f18a05,2034-05-10 02:53:16,3882
fe1a543181,2034-02-09 00:15:02,4159
4ba3bb514e,2034-10-06 18:58:18,6334
5134ac7db1,2034-06-07 23:03:52,10878
f11205719b,2034-08-01 22:08:48,6913
46f0bf1cc3,2034-03-23 20:24:33,12364
0d970b6c59,2034-11-18 21:37:17,5923
fa20aa1783,2034-11-20 19:59:16,16492
1ddaea9838,2034-10-27 01:28:09,1731
681836a496,2034-07-16 18:37:09,3682
283e7599c9,2034-10-06 04:45:40,32676
00575c7901,2034-05-20 19:38:28,4120
f5dc41bf21,2034-08-13 05:04:39,33455
07474ff1b3,2033-07-04 15:19:31,11644
32b2e23d41,2033-04-20 16:54:21,61381
122449c1fe,2034-07-20 00:17:37,10561
9924337eed,2034-10-04 14:43:40,6182
554a9ad55b,2034-10-20 16:38:42,18385
53b3fbeae2,2033-12-31 00:04:15,2147
ee0e287095,2033-12-27 03:49:41,5074
fb167bb30f,2034-08-10 18:01:48,55396
d0f8b06e47,2034-07-12 11:25:45,3229
f4b1cb0b87,2034-04-03 03:59:00,274603
5608f200cf,2033-11-16 19:18:07,779
e46c51f94e,2034-10-02 19:59:10,11510
26a4065132,2033-11-02 00:44:00,5473
06fe79e266,2034-04-24 17:07:45,3948
8d20721d59,2034-09-04 07:20:46,5917
681836a496,2034-07-18 14:09:40,5459
f591f18a05,2034-09-26 17:51:12,2660
207cc1c4a7,2034-03-04 19:13:29,11242
c7ba9d4168,2034-08-11 08:17:10,4926
89e2d29885,2033-02-05 02:27:13,387
bea4f2641d,2034-12-18 16:20:29,247
e98413dda3,2034-03-18 18:09:46,5404
53b3fbeae2,2034-02-13 00:19:33,1525
d97b7a9e73,2034-08-04 19:02:43,10951
33be12a6b4,2034-09-23 15:52:24,10384
62789f889d,2034-04-01 00:55:06,10086
71a3c03fc8,2034-06-15 15:47:51,13838
6db46eecd9,2034-11-14 18:49:20,185100
daa7edcd47,2034-03-23 11:58:59,9665
93b460d322,2034-02-26 22:08:14,1982
644f4b8914,2034-10-13 00:56:12,9666
00575c7901,2034-10-15 00:46:14,4167
e4e909aea4,2034-01-03 07:30:44,20315
4ec0b84264,2033-12-17 21:06:11,9252
82897075ed,2034-09-26 14:11:13,18930
2be5cb35f3,2034-09-09 18:54:02,31142
832eb0b8c7,2034-07-20 00:22:55,5020
bd34bad9c6,2034-07-16 12:54:30,7328
d9fec9fd55,2034-05-14 07:58:57,10408
204a3bd9c8,2034-10-15 17:11:32,7901
debf351d95,2034-07-03 17:20:53,13336
bde2a710bc,2034-12-25 23:15:06,1891
9c749273d0,2034-03-21 05:00:38,50139
2d5c822138,2034-06-23 18:01:16,2552
90e92e280f,2034-09-01 08:18:20,271668
5608f200cf,2034-09-17 21:23:40,820
207cc1c4a7,2034-05-13 21:47:59,9438
fd4be41f14,2034-11-28 23:38:06,14932
93711f0256,2034-11-24 22:38:12,19236
b8ed17045f,2034-07-16 21:06:13,6530
9b60e47c49,2034-10-21 20:24:39,27190
dfabb4eb2d,2034-12-01 16:31:04,29123
bdebc6831e,2034-06-18 22:41:31,23939
3b4d337b10,2034-02-08 11:26:41,5913
d8ed734abf,2034-02-10 05:58:38,79634
ed90f9e03d,2034-09-01 04:03:11,27437
40eadcbad9,2034-03-16 11:29:53,40195
b25eb870fc,2034-05-19 14:23:52,6782
2ef7b235b6,2034-02-11 19:52:40,4423
1e4db4f43e,2033-10-18 16:19:50,45904
7ebe98c24a,2034-03-20 11:58:37,5869
c125a6d031,2034-01-20 14:31:36,7195
537f746488,2034-02-27 21:52:33,7893
681836a496,2034-11-21 18:45:53,19931
04473328e3,2033-05-14 17:51:00,8628
681836a496,2034-06-08 23:28:05,3957
c55aa09955,2034-12-04 05:17:48,4572
06fe79e266,2034-05-02 22:44:40,2409
4ec0b84264,2033-11-23 19:41:55,25406
1ddbf0a825,2033-12-24 05:55:23,5816
e0f6d8d315,2034-07-15 22:56:19,1356
d64d27b68e,2034-11-12 14:06:44,6851
1e26f9d71a,2034-07-01 16:04:42,3189
6d829dd356,2033-12-22 16:45:31,13762
654930c922,2033-01-12 17:20:20,4852
d0d90b09d6,2033-11-02 00:17:14,29177
4367df3b1e,2033-06-02 05:56:58,17968
24b0f775f4,2034-10-02 17:41:21,1914
654930c922,2033-01-12 04:44:06,29137
bdebc6831e,2034-06-14 18:56:50,36636
f81f0317a8,2033-04-04 17:07:54,4979
7ebe98c24a,2034-05-01 18:07:27,6460
dcce344e76,2034-10-18 16:36:39,3671
98a5b35f97,2034-06-06 08:11:30,3781
07c91f9cc7,2034-05-31 10:33:59,3549
f638b731ae,2034-11-07 22:09:02,16795
4e03b5f624,2034-04-30 01:21:56,147198
a5b8ee457a,2034-10-27 23:37:09,1068
f2f3f6df63,2034-05-16 01:00:45,9332
97b4ed6d7b,2034-10-12 11:09:17,7222
977749d4e5,2034-07-28 15:04:12,7924
3f388f1b7f,2033-03-27 21:54:23,13849
73354d2bbb,2034-02-20 23:17:13,5782
29892bc4f6,2034-05-04 18:17:16,3669
ff80602381,2034-11-01 06:10:04,24946
80649e9ceb,2034-07-21 22:10:56,7719
bf82bfb0f4,2034-02-28 18:49:53,3335
c5b09bf41e,2034-01-21 14:57:23,48908
da46cb743d,2034-07-27 14:50:38,15477
b0276c5ff2,2034-08-10 19:26:04,4015
ff86f631bd,2034-04-22 15:27:10,2726
2737246988,2034-02-07 16:26:20,18081
92e6e479a8,2034-08-04 01:18:27,4021
0bf496060d,2034-03-08 04:55:15,13575
7cc864c4a4,2033-07-23 12:19:19,2539
2bc4805617,2034-10-10 21:22:20,9972
5134ac7db1,2034-11-08 00:19:52,2788
0a0f945c59,2034-12-15 15:14:32,6615
7ead0ce5db,2034-09-11 22:29:03,6325
ac4f45133d,2034-11-02 20:19:35,5043
9341f7eea7,2034-04-28 19:46:26,9680
c1d4811225,2033-09-08 20:41:36,50780
8a395f4a5b,2034-08-07 16:15:29,4111
b8a9e64299,2034-07-13 18:23:55,1791
98a4bb6059,2034-11-06 19:31:12,1327
ba672b3bcf,2034-06-18 21:00:58,18393
d97812dcf7,2034-07-19 03:01:02,5612
de9e4801de,2034-02-23 20:35:37,11611
bea4f2641d,2034-02-12 02:01:48,232
b5aaff38db,2034-04-13 00:18:36,5537
bdebc6831e,2033-05-12 04:24:56,58099
a93c53edd6,2034-01-03 01:40:11,17932
207cc1c4a7,2034-07-14 20:02:16,7858
4647d230cc,2034-11-29 00:13:46,4549
53b3fbeae2,2034-12-15 04:37:30,5073
78639fbae7,2034-11-13 04:28:43,16101
bc66ddca2c,2034-08-24 22:40:10,1711
74da462e37,2034-05-28 02:28:51,3700
62937187ce,2034-12-17 15:50:56,2908
b8a9e64299,2034-05-22 15:31:07,1806
b8a92f3038,2034-12-12 21:00:04,4602
51de14940a,2033-10-26 02:01:45,3544
5cbd3dee18,2034-03-16 14:34:36,5292
016df11783,2034-09-11 17:24:58,15116
3317a99c8e,2033-12-20 01:46:37,5322
2cf437d4b7,2034-07-23 01:57:43,5610
70527f1994,2033-09-02 17:59:33,3849
a7c2de004c,2033-09-25 04:44:49,3315
aee8c2de7b,2034-11-10 16:01:32,2356
07c91f9cc7,2033-06-23 20:04:30,5956
78639fbae7,2033-09-02 11:42:10,2460
042cfb087c,2033-08-22 20:19:54,18005
4fa4840420,2034-12-31 04:23:47,18591
1d090efffe,2034-07-25 15:44:19,11314
9d1b72571f,2034-01-19 05:45:39,8679
ce2eac910e,2034-10-12 22:41:22,10151
2e921dc241,2033-12-14 20:27:53,4021
00575c7901,2034-12-18 05:45:38,7161
6104f3e021,2034-12-19 21:37:30,5964
a14c6acef2,2034-07-28 15:21:50,45931
357569f603,2033-07-22 00:35:35,12897
44f28b468a,2034-04-06 02:11:14,4153
5d57d90478,2034-07-10 17:04:31,4279
3cc77ac046,2034-08-05 18:45:55,9283
e3086266c5,2033-08-28 04:59:17,4835
fd4be41f14,2034-11-20 13:12:04,9344
a8c9bd9f10,2034-06-29 23:13:20,20706
5608f200cf,2034-06-23 04:09:26,820
f8f9cc1e5b,2033-11-05 14:11:28,8375
24e4b8ea11,2033-11-26 22:21:47,14283
4c88e761da,2034-10-18 21:24:30,6114
7dc2f76f3c,2033-10-10 20:17:52,3982
e55137a731,2034-11-26 02:45:29,1057
00a6d31535,2033-11-19 16:41:41,8082
062de5273b,2034-11-29 18:48:26,8906
d3589849b2,2034-08-06 19:55:31,9102
8d9f148cda,2034-01-25 18:01:07,6493
1ddaea9838,2034-09-15 14:25:18,2194
7adfb52eb6,2034-06-02 02:00:34,5287
a8c9bd9f10,2034-06-25 00:42:51,19556
de04c77052,2034-03-22 02:26:55,5055
0abef52aed,2033-11-10 17:24:00,15755
669fafa9cf,2034-07-03 18:28:01,4891
bdebc6831e,2033-11-27 19:40:46,3488
78639fbae7,2033-11-30 20:07:24,13380
e1b986a6ee,2033-08-27 22:59:12,3837
ba9c023d1a,2034-04-13 01:22:02,4221
4d7c2bbfd3,2034-08-15 12:20:24,15503
ee0e287095,2034-01-08 19:15:29,14666
8def055c22,2034-10-24 04:50:07,10717
a11809a647,2034-07-14 16:46:07,10003
681836a496,2034-06-19 18:32:07,2654
ebb6a33467,2034-11-27 14:28:29,53065
82897075ed,2033-11-19 16:15:26,21773
748889696b,2034-04-04 01:17:05,58914
7aa5023013,2033-06-22 04:37:46,7544
7851aedb5b,2034-07-22 06:32:17,3684
d2f35619e8,2034-03-25 11:20:32,997
eff0a1ef00,2034-12-30 16:12:29,6972
02c9bf7fcd,2034-01-04 23:54:52,6892
cb38fba1b6,2033-11-19 14:00:02,3761
5134ac7db1,2033-07-19 16:11:06,4131
6bb1064333,2034-09-22 17:00:33,18699
53cbaaddf1,2034-10-15 09:06:07,14185
36745cc693,2033-07-16 13:01:13,2340
d087d4c321,2034-11-15 18:59:35,5569
bedaed7baa,2034-10-04 08:06:50,3310
21438ee1e5,2034-12-17 04:21:34,3918
d2f35619e8,2034-02-24 10:18:32,997
62937187ce,2034-06-04 13:47:23,6373
24a929eaac,2034-08-24 22:07:05,8489
06fe79e266,2034-09-18 19:09:24,3827
571868db9d,2034-11-27 19:36:42,15495
5608f200cf,2033-09-26 13:43:55,803
55fe56690f,2034-12-02 22:11:13,2599
3347a28bfa,2034-06-27 13:08:57,8326
d087d4c321,2034-11-10 19:31:03,5073
4ec0b84264,2033-11-27 17:20:12,20152
3dc1143452,2034-12-20 18:28:40,4620
554a9ad55b,2034-04-02 00:34:28,11763
4f390e9af2,2034-03-21 00:41:24,4898
